score,review
5,어니언치킨이 굉장히 맛있더라고요. 물론 사진으로 는 없지만 케이준치킨 셀러드도 굉장히 맛있어요. ^^ 그리고 점심땐 한식뷔페도 해요.
4,"후라이드 치킨 시키면 주문받고 바로 튀기는 듯, 가슴살이 퍽퍽하지 않아서 맛있음."
5,치킨 겉바속촉 넘 맛있어요~ 남자사장님 넘 친절 하세요~~^^
5,편안한 분위기에 시원한 맥주 맛좋게 잘 먹었습니다~ 전기구이 굿굿~~  치맥은 역시 진리입니다~
1,서빙하시는 분 마스크도 안 쓰시고 맥주도 물 같네요...
4,쉐르빌 배달은 일요일만 해준다네요! 참고하세요
1,양이 왜 이렇게 적지.. 그리고 매장에서 먹었는데 치킨무 추가하면 500원 받네요. 원래 그런가?
5,치킨 맛납니다 사뽀로가 참 맛나네요 장사가 잘되는 집이라 그런가
3,치맥
4,보통의 맛잇는 치킨집
5,
1,불친절 합니다 음식은 보통이구요
4,
5,
5,배달전문점인줄 알고 배달만 시켜먹다가 방문해서 식사해봤어요 ~ 코로나거리두기 영업시간때문에 오래 식사할수가 없어 금방 나왔지만 의자도 편하고 시간제한 풀리면 술 왕창 먹어봐야겠어요 ! 재방문의사 있습니다 !
5,사장님 알바생분들 친절하고 좋네요 저는 고추바사삭 먹었는데 다음에 갈릭마왕도 먹어봐야겠네요~ 다음에 또 먹겠습니다~
1,치킨먹고있는데 알바들인지 친구들와서 담배♩♩♪피고 헬멧도안쓰고배달다니네
1,가게 한켠에서 애들 고기 구워먹이느라 고기 냄새 계속 나고 애들은 엄청 시끄럽게 뛰어다니고..; 사장님 애들 같은데 좀 아닌 것 같네요
1,진짜 시간개념 일도 없는것 같음. 배민으로 주문해서 2시간 걸린다길래 그래도 그정도 시간이면 괜찮아서 기다렸는데 무슨 3시간 걸려서 배달옴.  그렇다고 치킨 맛이 좋은 것도 아님. 덜익은거 오고 그냥 최악이라고 생각함.  댓글 보고 시킬생각은 하지마시길
5,맛있어요
1,주문하고 2시간 10분 후 배달 옴 제대로 익지도 않은건지 냄새남... 주변에서 여기가 평점 제일 낫길래 시킨건데 후회됨ㅡㅡ 별하나도 아까움ㅡㅡ
