score,review
2,배달 빨라서 좋았으나 닭이 뻣뻣... 마늘치킨 맛없음. 그리고 양념소스에서 결명자차 같은 이상한 향 나던데 원래 그런맛이 맞나요? 생전 처음 먹어보는 맛이라..
5,구파발에서 치킨먹고 싶어서 찾아봤는데 갑자기 둘둘치킨이 땡기더라구용  저는 양념치킨좋아해서 양념치킨이랑 약간 매운것도 먹고싶어서 매운간장치킨도 같이시켰는데 완전 맛있게 먹고 가네용ㅎㅎㅎ 무엇보다도 사장님이 친절하십니당  편하게 먹고 가용~~~~
5,매운양념치킨이 진짜 매콤하고 맛있네요!! 
5,맛있어요^^
5,은평구 BBQ매장들 진짜 별로인데 여기는 확실히 잘 튀기고 맛있습니다 젊은 사장님이 친절해서 기분도 좋네요  방문포장했습니다
4,먹어줄만함
5,혜자 of 혜자 다른 지점보다 더 맛있게 잘튀김 사장님 두분 및 아드님 매우 친절하시네요 가격대비 맛이 혁명수준
5,진짜 엄청 맛있어요!!
5,
5,내부도 쾌적하고 깨끗하고 그냥 한가하게 치맥즐기는사람들이 좋아하겠어요 맛은 최고죠 
5,갓성비갑
5,옛날통닭의 편견을 깨준집. 먹을때마다 너무 맛있게 먹었네요. 사장님뿐만 아니라 알바 하시는 분들도 매우 친절하시고 응대의 정석 본듯 합니다. 강력추천
5,맛있어용 친절해용 최고예용 치킨이 바삭바삭 순살사랑해요 떡볶이 완전 맛있어옹
5,
5,
5,최고의 존맛집 진짜 맛있어요
5,
4,가성비 굳 사장님도 친절  미리 전화하고 주문하는거 추천
3,"후라이드는 정말 싸고 맛있어요 양념치킨은 별로(달고, 물림) 소스는 플라스틱 용기에 담겨있는건 치킨소스 외에 다른거 먹지 마세요. 비닐소스는 다 맛있음 그리고 사장님 쿠폰이벤트 기분나쁘게 주실거면 그냥 하지 마세요. 안그러셔도 돈주고 사먹을수 있어요. 쿠폰을 재활용해야되서 뒷부분이 기름좀 뭍었다고 다음에는 안받아준대요 쿠폰만드시는데 10만원 들었다는 얘기는..."
5,가성비 갑ㅋ 사장님도 친절하십니당
5,"단골입니다 자주  시켜 먹는데 사장님이 친절하고 맛있어요ㅎㅎ 가성비킹,,,"
1,우선 친절하지 않고 양도 들쑥날쑥 그러네요..또 가지 않을 듯합니다.
5,
2,"매장에서 먹어봤는데 많은 지점 먹어봤지만, 솔직하게 맛이 그저그랬음,, 피자도우가 바삭하지도 않았고, 고추바사삭도 양념이랑 튀긴게 좀 이하였음. 그냥 손이 잘 안갔음 "
5,굽네 첨먹어봄
5,
1,"최악  / 불친절, 튀김이 오래되서 눅눅함"
1,"음.. 미리 튀겨 두셨는지 치킨자체가 따뜻하지 않않아요 식은 치킨 먹는 느낌.  허니콤보라 다리, 날개로만 구성되어 있는데 퍽퍽합니다  튀김색이 다른곳보다 확실히 색이 진합니다  기름이 안좋은가 봐요 양념을 아끼시는건지 재대로 안묻혀주신듯합니다  거의 후라이드 맛이에요 "
1,막는게 너무 괴로와요  닭이 헬창인가봐요 퍽퍽합니다
1,
1,개 별로 다 말라 비틀어진 치킨 줌 ㅇㅇ
5,전국 교촌 top10안에 들듯
1,0점은 안 되나요?...
1,배달이 지나치게 빨리 온다 했는데 튀김 옷 얇게 해달라는 특이사항은 아예 안보셨나봐요 튀김 과잔 줄.. 너무 맛없었어요!  기프티콘도 주는 사람이 다 돈내는 건데 이렇게 맛없으니 준사람한테 미안할 정도예요.ㅡㅡ
1,"음..... 여기 배달 서비스는 정말 형편 없는 것 같습니다. 사장님의 말투로 들어봐도 여기에 대해 별로 크게 생각이 없는 것 같고요.. 분명히 배달 시간이 6~70분 이내라고 했는데, 70분될 때 전화를 해서 물어보니 2~30분 내로 도착한다고 말씀해주셨고 또 기다렸는데 안왔습니다. 그래서 다시 전화했더니 이제야 출발한다고 합니다;;;; 결국 2시간을 기..."
1,치킨 어제 튀긴거 다시 튀겨서 파시는건 아니죠? 질겨서 뼈 씹은줄 알았어요 냄새도 좀 나고... 너무 하는거 같아요.
1,옆테이블이 늦게왔는데도 먼저 치킨이 나오네요. 별 1개두 아깝. 서비스 개아웃.
1,진짜 교촌이라 들어왔는데  교촌반반 시켰거든요...   너무맛이 없어요 먹고있는게 치킨인지.. 후라이드는 기름맛만나고 퍽퍽하고. 양념은 또 너무맵고  전체적으로 고기맛 하나도 안납니다. 돈주고 이렇게 맛없는 치킨은 처음먹어봅니다..ㅜㅜ 돈아까움
3,작년이랑 비교하면 튀기는 방법이나 맛이 떨어지네요 허니오리지널 먹었는데 닭이 마를정도로 튀겨졌고 소스는 허니가 아닌 오리지널 짠맛에 살짝 코팅시킨맛...
5,애정하는 치킨집♥♥♥ 대학때부터 다른지방 지점에서 먹었어요 배민도 해주세요
4,위생적으로 문제가 있어서 (ㅠㅠ) 즉각 말씀드리니 그래도 메뉴 새로 내와주심. 이것외로는 가성비 좋게 먹을 수 있는 치킨집
5,내 생애 최고의 치킨 프랜차이즈.
4,닭맛이 좋음 ㅋㅋ 맛납니다 
5,매우 맛있습니다. 최근에 먹은 닭요리 가운데 최곱니다. 
4,맛있어용
1,너무 불친절해요ㅠㅠㅠ 손님한테 반말하고 얼른 나가버리라고 하는 곳... 
5,맛있어요
5,순살은 퍽퍽해서 안 시켜먹는데 여기는 완전 맛있네요! 치킨 시키면 서비스로 나오는 감튀도 너무 좋아요!!
1,사장님이 전혀 융통성이 없네요
5,서비스도 좋고 양도 푸짐
1,팔겠다는 의지 0
1,치킨먹고싶어 미치겠는데 전화 절대 안받으시네..
5,치즈볼 맛나요ㅋㅋㅋㅋ
5,맛있어요 브랜드 치킨 한마리는 다 먹기 부담스러운데 양이랑 가격이 적당해요! 
4,강병원 맛집이라 보증해보마
5,맛도 사장님 마음씨도 모두 감동이에요♥️
5,맛있고 친절하고 최고입니당
5,항상 친절하시고 너무 맛있는 곳
2,
1,
5,
1,별로..
5,진짜진짜 맛있슈
4,
5,jmt 그 자체  웬만한 프렌차이즈 뺨치고 머리채 휘어잡을정도
5,작년부터 연신내에서 치킨 먹을 때는 무조건 달가득치킨 먹어요 뼈있는 치킨 별로 안 좋아했는데 달가득치킨에서 먹고나서 자주 즐겨먹어요!!! 여기 양념이 제가 알기론 수제양념인데 진짜 맛있어요 진짜진짜 다른 손님들도 후라이드 양념 반반 시켜서 드시더라구요 후라이드도 간이 쎄게 되어있는건 아니지만 같이 나오는 할라피뇨? 소스에 찍어먹으니 질리지도 않고 쭉쭉 들어...
5,연신내 치킨은 무조건 달가득치킨임. 연신내 3대맛집중 하나
5,후라이드 바삭하고 맛나요
5,싸고 양많고 바싹하고
1,여긴 어느날은 맛있고 어느날은 닭에서 오래된 누린내가 난다던가 튀김옷이 다 물러져서 온다던가 호불호가 쎄서 진짜 몇번 시켜먹고 안시켜먹음 별하나도 아까운곳 알바생인지 직원인지 모르겠지만 손님 대하는 서비스마인드라고는 1도 없는곳 음식 맛있어도 서비스 별로면 돈안쓰는데 여긴 닭 상태까지 호불호가 쎄서 진짜 여기서 안시켜 먹어요. 
1,3번째 방문했는데 음식을 시켰는데 누락되고 사과도 안하시고 나오는데 시간도 엄청 걸렸어요 서비스가 별로에요 이점은 개선이 되야할거같아요 음식도 이모든걸 커버할정도는 아닌거같아요 올때마다 약간씩 아쉬웠는데 오늘은 많이 아쉽네요 
2,
5,여기 치킨이랑 치즈떡볶이랑 나쵸는 항상진리!! 먹어본 메뉴중 당연 최고!!
1,그닥..
3,단골입니다. 많이 변했네요. 아쉽습니다.
5,치킨 바삭하고 정말  맛있어요. 반반 메뉴엔 감자스틱과 떡도 같이있는데 양념에  찍어 먹으면  정말  맛있습니다. 치킨 크기도 크고 적당히 잘 튀겨져서 정말 맛있어요 직원분과 사장님  모두 정말  친절  하십니다. 센스 쩔어~~ ㅋㅋㅋ 담에  또 올께요. 아! 서비스도 감사합니다 ^^
5,
5,맛있어요! 오히려 다른 치킨들과 다르게 부드럽고 쫄깃해서 차별화된 맛있음이었어요
4,#좋은점 : 순식간에 다 먹는다. 살살 녹는다. 먹고 나서도 소화가 너무 잘된다. 속이 편하다. 맛있다.  #아쉬운점 : 샐러드에 소스가 좀 적다.   
1,치킨도 아니고 닭백숙도 아니고 걍 다신 맛보고 싶지 않고 떡볶인 무슨 싸구려 비엔나를 넣어서 불맛이 강함 별 한개도 아까움  
1,다 먹어갈때 치킨소스에서 머리카락 나옴 토쏠린다 다신 안갈듯 그리고 알반지 직원인지 말할때마다 담배냄새 역겨워요ㅋ
5,가격대비 최고의맛집^^한번은꼭가보세요
5,가격 맛 친절 굿
5,좋습니다. 오븐치킨종류이며 음식에 정성이 느껴지네요
1,"치킨 튀겨놓고 기름을 안 빼서 바삭함은 하나없고 절여진 상태로 옴, 배달이 빠른것도 아니고 BBQ 먹지 말라는줄 알았음"
1,참말로... 후기 왜저런지 알겠네요... 거르세요 그냥 사장의 가르치려는 태도 참 기분도 나쁘고 차액결제도 무조건 안된다는 유두리가 없으시네요
1,"이런곳에 글 처음 남겨봅니다.  황금올리브 후라이드에 간이 하나도 되어있지 않아 연신내점으로 문의드렸으나 업주는 본사에 문의해봐라, 원하는게 뭐냐, 환불이냐, 우리는 책임이 없다는 등.. 정말 황당무개하네요. 2명이서 저걸 다 남겼네요. 별 1개도 정말 아깝네요.."
1,배째라 장사하시는곳이네요 ^^  아무리 바빠도 그렇지 그냥 전화를 끊어버리네요.  믿고 거르세요. 
1,포장 요청하고 가서 기프티콘냈더니 인상 팍!
1,전화해도  받을생각도안하고 
1,난 또 내가 주문취소 누른줄 알고 픽업으로 다시 시켰넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 믿고 거르세요 여러분~
1,네고왕 할인은 주문취소합니다. 배달주문도 아니었고 포장주문이었는데...
1,네고왕 주문하자마자 취소하는 업체  평점이 말해주네
1,여기는 그냥 망하길 바랍니다
1,여기 개빡침 배달안되고 상품권안되고 어이없음 BBQ이미지  나빠진다 쓰레기네쓰레기야
1,여기 카드 안됨 개빡침
1,배달 주문을 했더니 미안하다는 전화 없이 지들 멋대로 취소하네? 장사 그따구로 하지 마쇼.
1,장사왜하냐 ㄹㅇ
1,기프티콘 안되는곳이 어디있답니까? 장사 그만하고 싶나보네? 엉?
1,배달료 엄청나와서 못온데요 내가 먼저 배달료 못낸다고 한것도아닌데  황당 장사 잘되나봐요  배달 거부하고
1,앱 결제 할인이래서 주문하니 안받으시구요 재료가 없나해서 전화했더니 안받으시구요 네 그냥 다 안받으시네요
5,맛있어요ㅋ 포장해서 저렴하게 잘 먹었어요 포장 자주 애용할듯~
1,배달 1시간넘게걸림
4,매장픽업하면 후라이드 만원인데 배달시키면 1.5만원 귀찮아도 픽업하게 됨 
5,하루에 두번 먹어봄?? 진짜 하루에 두번 시킨치킨집인 이집이 첨인듯. 
