score,review
5,동네 닭집이라 자주시켜먹는곳 맛 좋아요^^
5,후라이드가 일품입니다. 튀김옷도 적당하고 바삭함. 심지어 배달하실때도 너무친절하게 대해주셔서 이근방에서 치킨시킬때 여기만시킴. 
5,바삭바삭
5,사장님 항상 친절하시고 너무 맛잇어용
5,
5,가성비를 떠나서 극강의 맛과 치감
5,싸고 바삭바삭 해요 
4,착한 가격에 만족하며 먹을 수 있는 맛과 양입니다 사장님께서 너무 너무 친절하신 분인데 매출로 인해 가게가 오늘 내일 하시는 것 같아요.. 주변분들 많이 많이 사먹어주세요ㅠㅠ
3,
3,맛이 좀 변한 것 같지만 이 동네에서 여기만한 통닭집 없어요. 홀보다는 포장 손님이 대부분입니다. 똥집튀김이 기가 막혀요.
1,"처음엔 튀김옷 속에 매콤한 양념도 발라져 있고 닭도 튀긴 지 오래되지 않은 촉촉한 것들만 줬는데 갈수록 닭상태 안 좋아진다. 닭이 작아 가슴살, 다리 이외에 살이 없고 배달도 안되지만 주변에 가면 사가곤 했는데 다시 영감님네로 가야 하나보다."
2,넘 짜고 닭에 먹을것도 없음
5,넘마싯음 일주일에 한번씩 꼭먹음
5,좋아요.
3,"청원통닭 메리트는 싼가격인데 여긴 다른지점보다 비싸요  여긴 3마리에 12000원. 구디점이나 신길점은 3마리에 10000원.   구디는 매장에서 먹어도 3마리에 10000원 여긴 매장에서 먹으면 3마리에 15000  밥상물가 저렴하기로 유명한 노량진에서, 그것도 근처에 혜자혜자한 술집 많은 그 대로변에서.. 사장님이 가격책정을 상당히 실수하신 것 같아요...."
1,
1,자기들 맘대로 취소 엄청시킴
5,"방금 뿌링클 테이크아웃해서 먹었는데, 다른데도 원래 치즈 이렇게 듬뿍 넣어주시나요? 치즈인심 정말 후하시네요. 부모님도 저도 정말 맛있게 먹었어요. 집도 가까운데 처음 사먹었어요. 예전에 다른데 번화가 bhc에서 너무 맛이 없어서, 예전 기억 때문에 안먹다가 처음 먹었는데 맛있네요. 치킨 먹을 일 있으면 여기서 사다 먹을 듯 하네요. 주문 받으시는 여종업원..."
5,"여기 평점 왜이래? 전국 bhc중에 골드킹 콤보 제일 맛있는 곳. 다른데는 양념을 살짝 묻히는데 여기는 적셔 줌. 극비인데 처갓집은 신대방점, bhc는 대방점, 이 두 곳이 전국 각 체인점 중 제일 맛있는 곳임."
5,진짜 여기서만 맨날 시켜먹어요  너무 맛있고 뿌링클 가루를 항상 아낌없이 정말 많이 뿌려줘요 !!! 그리고 결정적으로 뿌링치즈볼 시켰는데 원래는 5조각인데 6조각 줬어요 ㅠㅠㅠ 말이 되나용.. 전화 받으시는 분도 진짜 진짜 친절하시고 최고에요 ㅜㅜ 
5,사장님 진짜 친절하시고 한강 가서 먹을 꺼냐고 물어보셔서 위생장갑이랑 종이컵이랑 물티슈까지 챙겨주셨어요ㅠㅠ 진짜 센스 대박ㅜㅜ 덕분에 피크닉 즐겁게 하고 왔슙니당
3,전에는 안좋았지만 사장이 바뀌었나? 점차 좋아지고있다
1,싸가지 ㅋㅋㅋㅋㅋ50분 되서 언제오냐니까 말끊음ㅋㅋㅋㅌㅌㅌ
1,30분 기다리고 언제 오는지 확인하려고 전화했더니 생닭 튀기는데 1시간 걸리지 그럼 30분만에 받을 줄 알았냐고 하고 죄송합니다 한마디도 안하고 다른 사람이 전화받았잖아요 이러고 튀겨야 하니까 전화 빨리 끊으라고 그래서 늦는 것도 미리 얘기해주셔야 하는 게 맞고 아니라도 응대를 그런 식으로 하시면 어떡하냐고 그랬더니 던지듯이 죄송합니다 하고 뚝 끊음 진짜 ...
1,양념치킨 어마무시하게 맛없습니다 살면서 먹어본 치킨 중 최악이네요 고추장 맛이 심합니다.. 후라이드 고추장에 찍어 먹는느낌입니다 살면서 처음으로 치킨 두입 먹고 통째로 버리고 싶었네요 배달하시는 분은 정말 아무 말도 없이 치킨만 밀어넣고 가시더라구요 서비스나 맛이나 최악입니다
1,별한개도 안주고싶네요 주인바뀌고 나서 더 하네요. 미리튀겨놓은 오래된 닭 주문오면 데워 오네요 도저히 못 먹겠습니다. 소상공인 잘되면 좋지만 이런식으로는 안됩니다. 다시배우셔야 살아남습니다.
1,최악의 치킨. 주문을 받은 후 닭을 튀겨주는게 아니라 미리 튀겨놨던 눅눅한 치킨을 그냥 좀 데워서 줍니다. 예상대로 맛은 더럽게 없어요. 딱딱하고 눅눅하고.. 여기선 절대 안드시는 걸 추천
1,여기 치킨먹느니 콜팝치킨먹을게요 무슨 살로 만드는지 궁금
1,양념치킨 샀는데 양념이 너무 부족해요 안묻은 부분도 많고 남은 양념도 전혀없고.... 양념이 없어서인지 바삭하긴하더군요... 결국 다시 가서 양념만 따로 샀네요 500원 ㅡㅡ  다시 가진 않을듯합니다
5,"사장님 두분 모두 친절하시네요 -1000행사땜에 첨시켰는데 먹을만하네요 자주먹을것 같아요 닭이 좀 작긴한데 8,000원에 둘이 먹기 딱좋음 개꿀딱 흥하세요"
1,"한강에서 배달로 주문했습니다. 치킨은 아주 퍽퍽한 닭가슴살이였구요 대부분 동전 500원만큼 작았습니다. 안쪽에는 그냥 튀김옷 뿌스러기들이 많았구요, 치킨 박스가 제 손보다 작았습니다 콜라는 누가 물어뜯은건지 저렇게 와서 김은 다 빠져있었습니다.. "
5,맛도 최고고 일하는 아저씨도 친절해요
1,"여의나루역에서 시켰고, 배달존2로 바로 오라고, 금방 도착한다고 하셔서 바로 왔는데... 20분째 기다립니다... 다른 분들도 꽤 기다리시는 분 많네... 했는데  다 치킨마루..,,,  기다리시는분  다  나랑 같은 곳에서 시킨.... "
1,맛없고 배달 오래걸림 현미순살강정엔 다 닭가슴살만 넣어 배달
1,하...닭 진짜 맛없다.... 
4,마늘치킨 맛있어요
5,사장님 너무 친절하세요 지나가는길에 우산이 접히지가ㅜ않아서 집에 못들어가고있었는데 ㅠㅠ 주변 문연 가게가 여기밖에없길래 도와달라고 했는데 넘나 친절하게 제 우산도 고쳐주시고 힘내라고 말씀해주심 ㅠㅠ작은 기억이지만 사장님께 감사하다고 말씀드리고 싶었어용
5,
4,친절하시고 맛남~
4,동네치킨이라 자주가는곳임에도 늘맛있다 유명 프렌차이즈 치킨에 전혀 꿇릴게 없는맛 오븐구이치킨중 유명한 굽네보다도 훨씬 맛있다 특히 소이간장은 과거 굽네 데리베이크가 생각나는맛 훌륭하다
5,모르면 외우세요 ⭐️⭐️⭐️⭐️⭐️ 더맛닭은 치킨 맛집이 아니라 먹.태.맛.집. 입니다..... 내 인생 먹태를 치킨집에서 만날줄이야....... 
5,최고
5,맛있고 친절해요!
4,친절하시고 치맥하기에 딱 좋네요
2,
5,가격이 저렴해요
3,맛이 점점 안좋아지네요 포장해왔는데 바싹 말라붙어서 못먹고 버린것도 있어요....
1,맛은 있었어요. 처음에 닭이랑 똥집튀김이 속까지 완전히 안익어서 다시 튀겨주셨어요. 근데 옆에 가만히 서서 손님들 대화 엿듣다가 끼어들어서 정치얘기하는 것도 모자라 몰라도 너무 모른다고 다그치기까지.. 오랜만에 지인들 만나서 재밌게 놀다가 다들 기분 망치고 돌아갔네요. 성향이 다르다고 그렇게 달려드시면 음식이 맛있다가도 입맛이 떨어져서 글쎄요.. 
5,가성비 대박! 맛 대박!  좋아요 :)
5,이차로 갔는데 좋았어요:)
1,오코노미야끼치킨 노맛..
1,아... 진짜 닭이 너무 질기고 닭 냄새나고 튀김가루 너무 두꺼워요;;  예전에 안이랬던거 같은데.. 다시는 안가요 
1,
2,"그냥 술집 치킨 맛이였어요ㅠㅠ 고기질도 별로고, 튀김도 별로고용"
5,맛도 괜찮앗지만 무엇보다도 오늘 저녁 시간 대 잇엇던 직원의 서비스 퀄리티가 으뜸이었습니다
3,걍 쏘쏘 순살크리스피 시켜서 양념 찍어먹는게 제일 맛있었음 고구마 튀김 맛집
2,그냥 치킨맛
1,원래 15000원인거 포장한다고 10000원에 할인받아서 산 산낙지에요. 진짜 양 적고 마스크도 안 쓰고 계셨어요
3,실제로 24시간 영업은 아니다
1,기름을 어찌나 많이 쓰셧는지...새까맣고 비린내도 약간잇고요. 치킨집앞에는 8처넌?이렇게 써져잇엇는데 예전가격이고..그럼 수정을 하시던지해야죠. 서빙하시는 이모는 아주 친절햇으나 맛 가격 가성비는 불친절
1,소스 유통기한 지났어요... 좀 불친절... 앞에는 7000원이라고 돼 있는데 5년전 가격이래요. 양도 작고 자정에 가서 그런지 약간 탄맛이 나네요. 
1,어제 야식으로 고추순살 먹었어요. 밤새 속이 안좋아서 밤에먹어서 그런가 했는데 아침되니까 토할것 같고 오줌같이 똥이 나오는게 상한재료쓰신거 아닌가 하는 생각이 듭니다 ㅡㅡ
2,
3,간지치킨 닭봉의 양은 투게더만한 통에 맥윙 12개를 얼기설기 담아 낸 상태를 떠올리면 됨. 마늘간장양념에는 마늘이 충분하게 들어가 풍미가 좋고 간장소스가 지나치게 달지 않아 딱 알맞은 밸런스를 나타냄. 이때문에 실제로 먹고 나서 심한 갈증이 밀려오는 현상도 없음. 닭고기 역시 상태가 양호한 편인지 뼈  근처에서 비린내가 나지 않아 만족스러움. 배달주문에 순...
1,포장해갔는데 양이 너무적어요 순살...원래 이정도양인가요..?
1,직원들이 너무 매너가 안좋아 기분이 상했어요  그리고 소스 가격이 천원추가인데 선택권을 주지않고 물어봐도 제대로된 설명도 안해주고 무조건 천원을 더 내라는군요..천원 더 받아 부자되세요
1,고작 후라이드 한마리 주문했는데 두시간 걸려서 도착하네요. 맛은.. 시장이 반찬이어야하는데 이래도 되나 싶을정도로 밍밍하고 퍽퍽 살만 한가득- 60계 치킨에 대해 가지고 있던 좋은 이미지 노량진점에서 다 망쳐놓고 갑니다. 다신 안 먹을것 같아요~
5,
4,괜찮아요. 아주 유명한 브랜드는  아니지만 가성비좋은듯
1,두명이서 먹었는데 둘다 배아프고 설사함.. 리뷰보고 불안하긴햇는데  추가로 5인이상 집합금지인데 어제보니까 다른 테이블 6인 앉아있었음
2,튀김옷이 굉장히 두꺼운 편인데 그렇다고 ㄱㅁㄹㄱㅈ처럼 쫀득한 코팅을 입혀 과자같은 특성을 가지는 것도 아님. 양념의 소스는 너무 단맛 일변도가 아니라서 제법 괜찮은 편.
5,맛있네요 기름도 깨끗한거 같고 가게가 전체적으로 관리가 잘된거 같아요
5,자주시켜먹는곳 마늘통닭이 별미 ㅎ
1,맛은 그냥 보통이었는데 유난히 이 지점에서만 먹으면 속이 안좋더라구요 재방문 의사는 없어요
1,후라이드 시켰는데 튀김옷 너무 두껍고 양념없이 먹으니 기름 안좋다는게 확 느껴졌습니다.. 기름 냄새 엄청 나고 진짜 맛이 없어요........
1,역사상가장맛없는노랑통닭1위  -2.0
3,
5,속살이 진짜 부드럽고 맛있어요 ! 롯데리아 치킨 맛? 이랑 비슷한 것 같아요 : )
5,스윗갈릭 짱 맛있어요 최고
5,형! 맛있어요!
5,바삭바삭 맛있어요!!
5,
5,가성비 ㅅㅌㅊ 맛있음
1,닭도 너무 작다.
5,
5,항상 맛있게 먹고있습니다 여기 양념은 새콤달콤한 맛이에요!
5,가성비 갑입니다~ 젊은 사장님부부의 친절하고 섬세한 서비스~늘북적이는 주문에 고개가 끄떡여집니다~
4,신메뉴 어니언 순살 14900원 치즐치즐 순살 12900원 *2018.12월 15일 기준 가격  두번째 방문했는데 앞으로도 사먹을 의향이 있다 닭고기 상태도 나쁘지않고 퀄리티도 괜찮음  매달 첫째주 셋째주 월요일 휴무
4,간장 치킨 추천
5,치킨 여기서 행복하게 먹고 가세요 일반 프랜처이즈 보다 싸고 맛있고 서비스도 좋아요 저녁에는 항상 만석인 곳
1,
5,포장했다가 갑자기 홀식사로 바꿨는데도 정말 친절하게 다 준비해주셔서 감사했어요ㅠㅠ 정말정말 친절하시구 맛도 최고에요! 말해서 뭐해요 고추마요랑 블랙알리오 반반 순살 최고!!!
5,노량진에 푸라닭 생겼네요  리뷰가 없어서 첫 리뷰 달아요 고추마요 블랙알리오 반반 시켜서 먹었는데 맛은 고추마요 같은 경우는 조금 느끼했고 블략알리오는 바싹바싹하게 잘 먹었습니다 첫리뷰라 대박나시라고 5점 드려요 !  번창하세요 !!
5,치킨을 좋아해서 이곳저곳 시켜서 먹어봤는데 튀김 옷은 얇고 바삭바삭!!! 속은 촉촉!!!  아낌없이 뿌려준 소스!!! 순살치킨을 반으로 잘라보면 지방없이 정말 살로 가득해요.  저희 아이 최애 치킨이네요. 변함없는 맛으로  저희집 최애치킨!!! 사업 번창하세요. 처갓집!! 대방점!!  최고입니다.  친절하신 사장님 내외분!!! 힘든시기 화이팅하세요.
5,오랜 시간 변함없는맛 정말 맛있어요 우리동네 1등 치킨
5,여기 동네 치킨집중에 원탑입니다 사장님 부부 번창하세요 제일 친절하고 맛있습니다 
1,"크기는 순살 한덩이 크기인데 살코기없는 튀김옷. 심지어 이렇게 생긴게 7 조각나옴 아, 따지고 싶으나 그냥 두번안시킬생각으로 후기만 남김"
5,소셜에서 산 쿠폰 사용하는데도 너무 친절하세요
5,치킨은 짱맛있고 사장님과 사모님이 너무 친절하고 이뻐요. 매일 가고싶어요.
2,별로임 가격대비 맛이 별로
5,슈프림 양념순살먹었는데 마요네즈도 듬뿍뿌려주시고 너무너무 맛있었어요!! 1일1슈프림순살 가능할거같아요
5,사장님이 엄청 깨끗하게 관리하세요. 치킨도 맛있구요.
5,
4,매장 깔끔하고 닭도 맛있는편.  2차 호프로 좋았어요
5,맛은 그냥 네네치킨 후라이드 맛입니다 후라이드 한 마리에 포장시 만원이고 사장님이 참 열심히 하시는 거 같아서 리뷰 남겨요 세세하게 서비스가 좋습니다 장갑이라던지 뼈 답는 봉지라던지 머스타드 소스 등등 그리고 먹지 않지만 기본 양이 많아요 한 마리 + 닭가슴살을 서비스로 무지 많이 넣어줍니다 1.5~2 마리 양인데 개인적으로 닭가슴살을 먹지 않아서... 암...
1,
5,후라이드 꼭 드셔보세요요
5,친절하고 맛있어요 누가 왜이렇게 평점을 깎았는지??
5,아래 글들 보니 근처 닭집 사장님들이 언플 하는 거 같은데 근처 상도 효성 아파트 102동 사는 사람인데 솔직히 근처 닭집 중에서 가성비로는 최고라고 생각한다 일단 먹어봐라 특히 후라이드 괜찮다
4,무난
5,배달은 얼마인지 모르겠지만 가게에서 먹고 갈 때 양념치킨이 만원밖에 안되는데 요즘 만원 양념치킨 한마리가 어디있나했더니 여기있었네요ㅎㅎ 가격대비 맛있게 먹고갑니다~ 그리고 사장님이 너무너무친절하세요!!
1,생긴지 얼마 안됐을땐 그냥저냥 먹었던거 같은데 닭 상태가... 고기에 기름인지 뭔지 누런게 잔뜩 껴가지고;; 30년 가까이 살면서 이런 치킨은 처음봄. 그뒤로 여기는 안갑니다... 아래 평을 보니 저만 느낀것도 아니었네요. 먹는건데 신경좀 써주시길...저는 안갈거지만.
5,"2019.2.11 노량진점 뿐만 아니라 노량진역점도 잘해줌. (두군데 다 배달시켜봄) 이동네에 있던 호식이, 굽네, 8500원치킨집, 농협 반대편에 있는 레커훈스 다 먹어봤는데 bhc랑 레커훈스가 좋았다.  2020.1.1 최근에는 방문포장함. 집에서 가까워서.. 치레카 한번도 못먹어봤는데 오늘 단종된거 알았네.. 늘 시키던 순살뿌링클 주문함. (가격 19..."
1,"기름이 안좋은게 보인다 2000원더ㅇ주고 다른 지점에서 먹을걸,,,"
1,전화주문 싸가지가 바가지네요 이런 기분더러운 주문은 처음이네 장사하기 싫은가봐여 이제 안시킬게여
1,작고 날카로운 뼛조각이 너무 많아서 생선가시 바르듯 먹어야됨 잘못삼켯다가 목 다치고 잘못씹엇다가 이 다칩니다 --------- 아진짜 개짜증나네요 갈치보다 뼈조각이 더많아요  다른 지점에서 시키세요
1,전화 주문을 이렇게 불쾌하게 받는 곳은 처음.. 
2,
5,
1,아.. 솔직히 이건 BHC본사에서 고소해도 할 말 없다 
1,진짜 요기요 보니까 맛있다고 난리들이던데 이런걸 치킨이라고 먹고있는 애들보니 진짜 장사하기 쉽구나 하는 생각이 듭니다.. 기본적으로 튀김옷이 잘못됨 튀기는 시간도 오버스럽고 거기다 닭 소비가 안된건지 냉동시켰던 닭을... 진짜 호구들 상대로 하기 딱 좋네요... 진짜 절대 시켜먹고 싶지 아오... 그나마 실패 안하는 교촌 또래오래 호식이 처갓집이 최고.. 
5,날 추운데도 배달해주시면서 친절하게 인사해주시고 본인에게 더 필요하실텐데 하나씩 주셔서 너무 감사합니다.  항상 맛있게 먹고 있습니다. 
1,저번주에 직접가서 먹었습니다. 사장님 불친절에 직원들 불친절 최악입니다.  직원들은 대답도없고 영혼도없고 사장님은 먼저와서 자리잡아도 자리 옮겨달라하고 엄청 불친절
2,1시간 25분걸렸어요 미리 안내라도 주셨다면 좋았을텐데요 1시간됐을때 전화하니 이제막나온다고하시더니 그때부터 20분 더걸렸어요 걸어서 10분거리인데 솔직하게 말해주셨으면 좋겠어요 이동네 수험생도 많아서 바쁜데 매장바쁜건 이해하지만 미리 알면 마음이라도 편하게 공부하지요 ㅠㅠ
5,맛도 좋고 친절하네요. 자주 갑니다. 젊은 사장님인거 같은데 화이팅하세여
1,맛은 좋은데 .. 사장인지 직원인지 너무 불친절하네요... 궁금해서 물어보는데 듣는체 만체하네요
5,맛있고 친절합니다.
5,너무 친절하세요ㅠ 가성비도 좋구요. 다음에 또 방문하겠습니다.
1,
5,깔끔하고 가성비 우수
5,맛ㅇㅆ게 먹었습니닷.
1,요기요 리뷰 많길래 시켰는데 맛이 너무 없어서 반도 안먹고 버림..ㅠㅠ
5,
1,아니 테이크 아웃 시켰는데 준비안되있고 죄송하다는 말도 없네. 그러면 주문은 왜 받은건데. 그리고 따지니까 내말씹고 다른 사람이랑 이야기하네이딴데 다시는 안감 퉤
5,순살 구이 치킨이 땡길때 찾습니다. 맛좋습니다.
4,맛있음 가격도 저렴한편
5,
5,맛있고 친절하십니다.^^ 까르보나라 강츄
4,
5,집 근처 맛있는 치킨집
5,와 숨어있는 치킨맛집. 기름을 항상 깨끗한걸 쓰시는듯. 정갈한 후라이드의 맛!
5,기름이 깨끗해서인지 튀김 색깔도 밝은 편임 후라이드 속에 매운 간이 되어있음 평소에 후라이드 잘 안먹는데 여기선 후라이드만 먹음
