score,review
1,비대면으로 배송받으려고 모바일로주문 결제하려는데 오류가 나서 전화했더니 상담원이 직접 매장에 전화해서 계좌로 입금하라고 함.  매장 전화해서 설명하는데 대답이 없어 거기 BBQ아니냐고 물었더니 남자사장이 퉁명스럽게 되려 어디에 전화했냐고 물어 어이털림. 계좌번호 불러주는데도 짜증나는 투로.. 서비스업에 종사하면서 BBQ에서 이렇게 교육했나? 다신 여기 주문...
2,혼술시대에맞춰 혼안주가필요합니다  치킨
5,
5,맛있어요
3,가성비 좋은정도 엄청 맛있는건 아님
5,굿
1,쿠폰주문 단한번도 선공한적없음
5,사장님 친절하신데 아래 리뷰들 왜그런지 모르겠내..ㅋㅋㅋ 사장님 고맙습니다 ^0^ 잘먹었어요
5,? 대체 왜 평점 그런 거임 쿠폰 포장 너무 잘받아주시는데?? 잘먹을게요
1,다들 별점이 낮은 이유가 있네요...  눅눅함의 끝이네요 아주
1,카톡으로 주문했는데 닭에 기름껴서 먹기 힘들었습니다. 다신 안 시켜먹을래요
1,♪♪~♬같은것들이 전화를 30번 넘게해도 통화중이길래 매장가보니 지핸드폰이랑 통화연결해놓고 전화주문 안받으려고 해놓고있었음 ㅋㅋ 개최악 기프티콘 전화 안받으려 꼼수쓰는거같은데 어디 그딴식으로 동네장사 쳐해서 몇년이나 더갈지 보자 ㅋ 퉤 내가 최대한 너네가게는 가지말라고 있는 소문이란 소문은 다낼테니까
1,닭냄새나고.. 닭튀김옷은 기름져서 느끼해요 양념은 고추장 맛이 강해요
1,카톡 기프트콘으로 주문했는데 50분걸린다했는데 주문한지 1시간10분 지났는데 오지도않고 전화도 안받네요 장사 안하면 주문을 받지마세요 
1,카톡쿠폰 선물 받은 메뉴 순살로 변경해서 주문 할 수 있냐고 전화 했는데 안된다고 엄청 불친절하게 말하시네요 ~ 궁금해서 원래 안되는 거냐고 물어보니 안되는건 자기네 맘이랍니다 ㅋㅋㅋㅋㅋㅋ 어지간해서는 후기 안남기는데 불친절하고 융통성 없으면 어디 장사 하시겠어요? 봉화산점에서 메뉴 변경해서 배달 시켰습니다~~~~ 번창하세요~~!
1,닭 덜 튀겨져서 빨간 속살 다 보이는데 아니라고  우기는 남사장님..  본사에 전화해서 따졋더니 안튀긴거 인정하지만 남사장님은 저에게 사과하고 싶지 않다고 말하는 남사장님.. 결국 짜증나서 식약청에 신고했는데 다른거 걸러서 벌금내셨더라구요 ^^  한줄요약 : 친절하지도 않고 닭도 덜 튀기고 우기기만 하는 남사장님께 돈 내고 먹고싶다면 시켜드세요~~!
5,평점이 낮아서 걱정했는데 치킨도 맛있고 직원분들도 친절하셨어요!
1,다신안먹어요
1,여태 먹어본 맛초킹중에 최악... 튀김은 어디가고 짠맛만... 에이
5,가성비 쵝오
5,빠삭킹 저렴하고 너무 맛있어요오
1,개불친절 한번 전화해보시고 확인해보세요 최소 국내 최악의 응대 경험하시려면
5,
1,진짜 두번방문했는데 두번다 이렇게 돈내고 싸가지 없음을 느껴야하나싶음 취소하려고 직접갔더니 왜왓냐고 전화로 하시져 하고 빈정대는 말투임 진짜 허비스 너무불친절한데 장사 잘되서 안고쳐질거같은게 제일 짜증남  진짜로 망했으면좋겠으
1,여기서 평점보고ㅠ주문할껄ㅠㅠ완젼 바닥이에요ㆍ별하나도아깝고 교촌본사에서 이집 서비스교육좀 시켜야할듯합니다ㆍ끝까지본인이잘했고ㆍ사과한마디없고 심각하디심각한 집같아요문제많아요 이집!
1,"이 집 문제많음. 도로명주소 불러줬더니 구 주소 모르냐고 짜증내고 오리지날 반반 세트에 닭다리가 하나도 없길래 문의했더니 돌아오는 답이 원래 없을 수 있다고 ㅋㅋ 한두번 시켜먹은것도 아니고, 심지어 다른 지점에서는 말같지도 않은 소리라고 함. 기본이 안되어 있는데 무슨 장사를 하겠다고 ○○○○ 마인드부터 고쳐먹어야함"
